timestamp,temperature,battery,altitude,velocity,latitude,longitude,pressure
2026-01-01 00:00:00,27.705975238488374,100.0,401.1747239330229,7.782558910502456,31.39511647674533,91.76372533133134,1005.2194099956376
2026-01-01 00:00:01,42.3900134867703,99.996,401.7905805074188,7.768749792900988,12.169797622004161,85.12460517542914,996.4509098857149
2026-01-01 00:00:02,25.285004859061274,99.992,401.1994637636689,7.781130897116882,32.509841261656284,83.06827552237866,1017.8956452097981
2026-01-01 00:00:03,27.012695862225467,99.988,398.2647500534264,7.64759519951619,24.12728581864396,75.06768476059375,1006.6327231446209
2026-01-01 00:00:04,37.93724827279788,99.984,400.1087781737074,7.649574190960427,30.76694875079738,72.5226262853775,980.6426797480478
2026-01-01 00:00:05,39.22810698128117,99.98,401.19079952574594,7.688366931593378,34.38623907887733,77.30699636822807,990.5073919956664
2026-01-01 00:00:06,21.17903692035947,99.976,400.81081730059793,7.734398308592868,31.815040269558963,89.71931052075985,993.4939728288484
2026-01-01 00:00:07,40.631374370023636,99.972,398.90304071314523,7.71675851933635,13.918500504687595,90.29836588427817,1006.9658504579796
2026-01-01 00:00:08,43.570827325722405,99.968,400.07608628310123,7.6148872251398405,28.46142033972668,91.80998254487976,981.1553627337208
2026-01-01 00:00:09,31.763057494337588,99.964,401.9468966072079,7.756300525036903,16.391595704825345,84.78965600896728,1007.2128079992474
2026-01-01 00:00:10,42.45151550057862,99.96,398.73805443081426,7.749700984368705,9.384356522096333,93.65871987726511,1005.5705927667386
2026-01-01 00:00:11,38.64895264938538,99.956,401.68278776109935,7.644644082241703,35.9843503210561,93.24077201043207,986.8821295491394
2026-01-01 00:00:12,35.10064156170946,99.952,398.7181763837167,7.607023678529695,22.10563417669365,92.41241511539941,1006.8491805916744
2026-01-01 00:00:13,40.29184124784835,99.948,400.2600010944111,7.724170733950123,14.375938787093204,73.22393470382207,1000.1559136751575
2026-01-01 00:00:14,22.291870287406205,99.944,398.3041587606614,7.616529902695733,15.231226231596171,88.23092645758459,1012.34867598995
2026-01-01 00:00:15,30.006413409030394,99.94,400.9847565152082,7.747529090234667,16.60334722433604,83.30616882611,980.7816235378792
2026-01-01 00:00:16,22.638834977399107,99.936,401.4623516675381,7.662773109791876,10.124923192498226,88.181784657658,988.8006920472301
2026-01-01 00:00:17,23.028349626262234,99.932,399.77496527424444,7.6812789080764245,17.38960518783783,73.74162407152862,987.4669959454859
2026-01-01 00:00:18,28.708089817473095,99.928,401.98302911463526,7.753511025867364,24.40437478793223,85.06705919948375,1010.6884910579378
2026-01-01 00:00:19,38.029593649451684,99.924,399.33962319807364,7.645408358072896,33.51456358963998,72.0405052953941,998.5809039826087
2026-01-01 00:00:20,26.571006618592172,99.92,399.8664382510621,7.763793878782971,19.564053824580924,90.57507087106947,980.4123833429294
2026-01-01 00:00:21,40.78085175720838,99.916,400.08956529469697,7.7816511113607625,11.249141145756116,73.37856232968083,983.0520843904484
2026-01-01 00:00:22,34.904266731418915,99.912,400.2425238307779,7.729405068806402,22.2147185377484,69.26566208580273,1004.7594753032112
2026-01-01 00:00:23,44.49700128160595,99.908,398.1679677505632,7.689369719222062,15.016872079312801,93.89470536700082,994.5242847574551
2026-01-01 00:00:24,34.3278513872324,99.904,398.03591375251256,7.752337196069228,32.494203194101146,74.69916274706402,1015.533034825497
2026-01-01 00:00:25,22.04032674915666,99.9,400.17705518315574,7.761379488671945,22.530783057285113,93.30126675798785,984.0559688173956
2026-01-01 00:00:26,24.452319112868697,99.896,400.99538117135626,7.711229769604065,30.778856757525027,83.57859553862885,980.9919887537575
2026-01-01 00:00:27,31.37132765532083,99.892,400.27518599517964,7.770107068755328,22.46519863570896,68.18107307270158,982.5449838728309
2026-01-01 00:00:28,20.535232377610146,99.888,401.19414255104016,7.777526966592964,17.606579135851376,94.44803667779536,1011.4877241189416
2026-01-01 00:00:29,25.859470448390883,99.884,401.2773046393079,7.676677656023215,12.87861716442212,75.06303124760446,997.6402615533167
2026-01-01 00:00:30,40.22604039604115,99.88,401.6290412406418,7.6946618153014406,21.2178032322106,69.56604205105467,1000.5856591558222
2026-01-01 00:00:31,23.90222952955986,99.876,401.86668175839804,7.75045974243423,23.590714898066725,75.53501122356481,1000.0793117386792
2026-01-01 00:00:32,42.096315248543135,99.872,401.8419399915741,7.7035186915555975,23.496971032209817,73.75874287169457,1005.7623297637377
2026-01-01 00:00:33,38.460892241223256,99.868,398.2207351585264,7.780714751814436,14.012046193273829,68.86094831682816,1008.2896107343246
2026-01-01 00:00:34,27.945269639311768,99.864,400.6825567031628,7.7289519259184996,18.699091127630147,91.7629607197594,1010.2141868837363
2026-01-01 00:00:35,32.57391796591415,99.86,401.05383822857976,7.796432945429926,24.794338933615986,93.8590708779445,985.9022448647348
2026-01-01 00:00:36,31.08233724947577,99.856,398.01727467929487,7.690663181415549,26.56156366328166,96.62888742903024,1003.2084943386054
2026-01-01 00:00:37,21.9762811782529,99.852,400.3081851635806,7.633323175050576,25.566711885526583,92.35048115750742,1007.0077835723067
2026-01-01 00:00:38,31.573793776077068,99.848,400.2493652761741,7.673597260294353,21.880448132009278,68.44103640080633,983.383816126556
2026-01-01 00:00:39,29.024047866714803,99.844,400.7873283080239,7.71399013259053,17.703295413859387,79.19404840211232,996.0724783543254
2026-01-01 00:00:40,23.081466837118022,99.84,401.70093006219713,7.687289013679023,9.763197102255289,74.61499534960346,986.1542488271887
2026-01-01 00:00:41,28.742671316591863,99.836,400.00929847509343,7.739477478241971,29.178657879517626,76.35826910682594,1009.5371423183483
2026-01-01 00:00:42,27.76083023033109,99.832,401.86544420365203,7.772219446864672,32.337385899552984,82.82993018659403,1015.1341940430319
2026-01-01 00:00:43,23.27387939243371,99.828,399.7772026150059,7.742654534657541,35.02284991298924,87.60035532378721,981.8939344346388
